paper_id,stage,metadata_title,metadata_title_confidence,metadata_doi,metadata_doi_confidence,metadata_journal,metadata_journal_confidence,metadata_year,metadata_year_confidence,metadata_authors,metadata_document_type,metadata_document_type_confidence,metadata_route_type,metadata_exclusion_reason,metadata_exclusion_reason_confidence,catalyst_id,catalyst_name,active_metal,support,promoter,preparation_method,reduction_temp,reduction_time,reduction_atmosphere,condition_id,catalyst_ref,temperature,pressure,space_velocity,h2_co_ratio,reactor,time_on_stream,performance_id,metric,species_or_range,value,unit,confidence,target_stage,target_field,page,table_or_figure,caption,evidence_text
5cb7d1ab7cf3e2f4,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,performance,CO2 conversion,4,Fig. 2,This figure indicates that CO2 conversion increases in smaller channel diameter due to faster species diffusion and enhanced heat transfer.,The CO2 conversion at the large channel diameter of 4.57 mm shows a marked decrease from 41.4 % at the gas velocity of 1 m/s to 17.1 % at 5 m/s.
5cb7d1ab7cf3e2f4,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,performance,CO2 conversion,5,Fig. 4,Concentration distribution in single microchannel reactor at the standard operating conditions.,This result denotes that CO2 conversion is improved in smaller channel diameter and diffusion is dominant during the same residence time.
5cb7d1ab7cf3e2f4,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,performance,equilibrium conversion,8,Table 2,Equilibrium conversions at operating temperatures.,These equilibrium conversions were derived based on the equilibrium constant and gas composition.
15341bd0b5214704,metadata,Numerical study of heat and mass transfer by reverse water-gas shift reaction in catalyst-coated microchannel reactor,1.0,10.1007/s12206-020-0442-7,1.0,Journal of Mechanical Science and Technology,1.0,2020,1.0,"[{'value': 'Sangho Sohn', 'provenance': {'context_blocks': [1]}, 'confidence': 1}, {'value': 'Seok Ho Yoon', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Original Article,1.0,"[{'value': 'Numerical study', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15341bd0b5214704,catalyst,,,,,,,,,,,,,,,15341bd0b5214704:cat001,Ni-Al2CO3,Ni,Al2CO3,,,,,,,,,,,,,,,,,,,,,,,,,
15341bd0b5214704,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,15341bd0b5214704:cond001,Ni,600-1000 °C,,1-10 m/s,,catalyst-coated microchannel reactor,,,,,,,,,,,,,
15341bd0b5214704,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ni/γ-Al2O3,,,,,,,15341bd0b5214704:perf001,CO2 conversion,CO2,41.4,%,1.0,,,,,,
15341bd0b5214704,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ni/γ-Al2O3,,,,,,,15341bd0b5214704:perf002,CO2 conversion,CO2,17.1,%,1.0,,,,,,
15341bd0b5214704,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ni/γ-Al2O3,,,,,,,15341bd0b5214704:perf003,CO2 conversion,CO2,approaches equilibrium,,0.5,,,,,,
15341bd0b5214704,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,performance,CO2 conversion,4,Fig. 2,This figure indicates that CO2 conversion increases in smaller channel diameter due to faster species diffusion and enhanced heat transfer.,The CO2 conversion at the large channel diameter of 4.57 mm shows a marked decrease from 41.4 % at the gas velocity of 1 m/s to 17.1 % at 5 m/s.
15341bd0b5214704,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,performance,CO2 conversion,5,Fig. 4,Concentration distribution in single microchannel reactor at the standard operating conditions.,This result denotes that CO2 conversion is improved in smaller channel diameter and diffusion is dominant during the same residence time.
15341bd0b5214704,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,performance,equilibrium conversion,8,Table 2,Equilibrium conversions at operating temperatures.,These equilibrium conversions were derived based on the equilibrium constant and gas composition.
809417c28f4efde7,metadata,Alumina–Silica Composite Supports for Cobalt-Based Fischer–Tropsch Catalysts,0.9,10.1007/s43153-025-00629-1,1.0,Brazilian Journal of Chemical Engineering,0.9,,0.0,"[{'value': 'Ali Akbar Mirzaei', 'provenance': {'context_blocks': [1]}, 'confidence': 0.9}]",Original Paper,0.9,"[{'value': 'Fischer–Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 0.8}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809417c28f4efde7,catalyst,,,,,,,,,,,,,,,809417c28f4efde7:cat001,Co/Al₂O₃–SiO₂,Co,Al₂O₃–SiO₂,PO,impregnation,320,14,H₂,,,,,,,,,,,,,,,,,,,,
809417c28f4efde7,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,809417c28f4efde7:cond001,cobalt,220 ºC,10 atm,3600 h−1,2/1,fixed-bed microreactor,,,,,,,,,,,,,
809417c28f4efde7,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,809417c28f4efde7:cond002,cobalt,320 ºC,2 bar,2400 h−1,2/1,fixed-bed reactor,,,,,,,,,,,,,
809417c28f4efde7,performance,,,,,,,,,,,,,,,,,,,,,,,,,aerogel-support catalyst,,,,,,,809417c28f4efde7:perf001,C5+ yield,C5+,42.5,,1.0,,,,,,
809417c28f4efde7,performance,,,,,,,,,,,,,,,,,,,,,,,,,aerogel-support catalyst,,,,,,,809417c28f4efde7:perf002,CO conversion,CO,51.2,,1.0,,,,,,
809417c28f4efde7,performance,,,,,,,,,,,,,,,,,,,,,,,,,aerogel-support catalyst,,,,,,,809417c28f4efde7:perf003,CH4 selectivity,CH4,39.7,,1.0,,,,,,
809417c28f4efde7,performance,,,,,,,,,,,,,,,,,,,,,,,,,catalyst number 8,,,,,,,809417c28f4efde7:perf004,CO conversion,CO,86,,1.0,,,,,,
809417c28f4efde7,performance,,,,,,,,,,,,,,,,,,,,,,,,,catalyst number 8,,,,,,,809417c28f4efde7:perf005,C5+ selectivity,C5+,58,,1.0,,,,,,
809417c28f4efde7,performance,,,,,,,,,,,,,,,,,,,,,,,,,catalyst number 8,,,,,,,809417c28f4efde7:perf006,CH4 selectivity,CH4,28.8,,1.0,,,,,,
809417c28f4efde7,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,metadata,first_page_doi,,,,10.1007/s43153-025-00629-1
809417c28f4efde7,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,performance,CO conversion,8,Table 3,,the aerogel-support catalyst produces the highest C5+ (42.5) compared to ambigel (34.8) and xero-gel (27)
809417c28f4efde7,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,performance,catalyst stability,6,Fig. 3,,"After 12 h, the catalyst reached steady state and the CO conversion became approximately constant."
809417c28f4efde7,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,reaction_conditions,temperature,8,,,"the catalysts were reduced under constant operating conditions (pressure = 2 bar, temperature = 320 ºC)"
820f6d5f930793ef,metadata,Alumina–Silica Composite Supports for Cobalt-Based Fischer–Tropsch Catalysts,0.9,10.1007/s43153-025-00629-1,1.0,Brazilian Journal of Chemical Engineering,0.9,,0.0,"[{'value': 'Ali Akbar Mirzaei', 'provenance': {'context_blocks': [1]}, 'confidence': 0.9}]",Original Paper,0.9,"[{'value': 'Fischer–Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 0.8}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820f6d5f930793ef,catalyst,,,,,,,,,,,,,,,820f6d5f930793ef:cat001,Co/Al₂O₃–SiO₂,Co,Al₂O₃–SiO₂,PO,impregnation,320,14,H₂,,,,,,,,,,,,,,,,,,,,
820f6d5f930793ef,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,820f6d5f930793ef:cond001,cobalt-based catalyst,220 ºC,10 atm,3600 h−1,2/1,fixed bed microreactor,,,,,,,,,,,,,
820f6d5f930793ef,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,820f6d5f930793ef:cond002,cobalt-based catalyst,320 ºC,2 bar,2400 h−1,2/1,fixed bed reactor,,,,,,,,,,,,,
820f6d5f930793ef,performance,,,,,,,,,,,,,,,,,,,,,,,,,aerogel-support catalyst,,,,,,,820f6d5f930793ef:perf001,C5+ yield,C5+,42.5,,1.0,,,,,,
820f6d5f930793ef,performance,,,,,,,,,,,,,,,,,,,,,,,,,aerogel-support catalyst,,,,,,,820f6d5f930793ef:perf002,CO conversion,CO,51.2,,1.0,,,,,,
820f6d5f930793ef,performance,,,,,,,,,,,,,,,,,,,,,,,,,aerogel-support catalyst,,,,,,,820f6d5f930793ef:perf003,CH4 selectivity,CH4,39.7,,1.0,,,,,,
820f6d5f930793ef,performance,,,,,,,,,,,,,,,,,,,,,,,,,catalyst number 8,,,,,,,820f6d5f930793ef:perf004,CO conversion,CO,86,,1.0,,,,,,
820f6d5f930793ef,performance,,,,,,,,,,,,,,,,,,,,,,,,,catalyst number 8,,,,,,,820f6d5f930793ef:perf005,C5+ selectivity,C5+,58,,1.0,,,,,,
820f6d5f930793ef,performance,,,,,,,,,,,,,,,,,,,,,,,,,catalyst number 8,,,,,,,820f6d5f930793ef:perf006,CH4 selectivity,CH4,28.8,,1.0,,,,,,
820f6d5f930793ef,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,performance,CO conversion,6,Fig. 3,Variation of CO conversion with time on stream (TOS) over the Co/Al₂O₃–SiO₂ catalyst,"After 12 h, the catalyst reached steady state and the CO conversion became approximately constant."
820f6d5f930793ef,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,performance,C5+ selectivity,8,Table 3,N₂ adsorption of supported catalysts at different states and ICP data for Catalyst,the aerogel-support catalyst produces the highest C5+ (42.5) compared to ambigel (34.8) and xero-gel (27).
820f6d5f930793ef,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,performance,catalyst composition,8,Table 2,N₂ adsorption of supported catalysts at different states and ICP data for Catalyst,cobalt as the active phase constitutes nearly 15% of the weight of the catalyst.
820f6d5f930793ef,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,reaction_conditions,temperature,8,,,"the catalysts were reduced under constant operating conditions (pressure = 2 bar, temperature = 320 ºC, hydrogen pure stream flow rate = 40.0 ml.min −1)."
40315f2616ae0752,metadata,Cobalt on carbon nanofiber catalysts: auspicious system for study of manganese promotion in Fischer–Tropsch catalysis,1.0,10.1039/b414788j,1.0,Chem. Commun.,0.9,2005,0.9,"[{'value': 'G. Leendert Bezemer, Uwe Falke, A. Jos van Dillen, Krijn P. de Jong', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Article,0.8,"[{'value': 'Fischer–Tropsch catalysis', 'provenance': {'context_blocks': [1]}, 'confidence': 0.9}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40315f2616ae0752,catalyst,,,,,,,,,,,,,,,40315f2616ae0752:cat001,CoMn/CNF,Co,CNF,Mn,incipient wetness impregnation,350,2h,H2,,,,,,,,,,,,,,,,,,,,
40315f2616ae0752,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,40315f2616ae0752:cond001,5 wt% Co/CNF,220,110,GHSV 5940,2,plug-flow reactor,,,,,,,,,,,,,
40315f2616ae0752,performance,,,,,,,,,,,,,,,,,,,,,,,,,CoMn/CNF,,,,,,,40315f2616ae0752:perf001,C5+ selectivity,C5+,51,wt%,1.0,,,,,,
40315f2616ae0752,performance,,,,,,,,,,,,,,,,,,,,,,,,,CoMn/CNF,,,,,,,40315f2616ae0752:perf002,CH4 selectivity,CH4,44,wt%,1.0,,,,,,
40315f2616ae0752,performance,,,,,,,,,,,,,,,,,,,,,,,,,CoMn/CNF,,,,,,,40315f2616ae0752:perf003,C5+ yield,C5+,,,0.5,,,,,,
40315f2616ae0752,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,metadata,first_page_doi,1,,,First published as an Advance Article on the web 23rd December 2004 DOI: 10.1039/b414788j
40315f2616ae0752,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,metadata,filename_title_guess,1,,,Cobalt on carbon nanofiber catalysts: auspicious system for study of manganese promotion in Fischer–Tropsch catalysis
7322e439f5e04283,metadata,Selective Synthesis of Alk-I-enes from CO/H2 Catalysed by Highly Reduced Zeolite-entrapped Cobalt Clusters,1.0,10.1039/c39910000849,1.0,"J. CHEM. SOC., CHEM. COMMUN.",1.0,1991,1.0,"[{'value': 'Dong-Jun Koh, Jong Shik Chung, Young G. Kim', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Article,1.0,"[{'value': 'Synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7322e439f5e04283,catalyst,,,,,,,,,,,,,,,7322e439f5e04283:cat001,Cox-Na,Cobalt,Zeolite,Sodium,Sodium injection method,450,,Hydrogen,,,,,,,,,,,,,,,,,,,,
7322e439f5e04283,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,7322e439f5e04283:cond001,Cox-Na,below 300 °C,low,,,fixed-bed,3 days,,,,,,,,,,,,
7322e439f5e04283,performance,,,,,,,,,,,,,,,,,,,,,,,,,Cox-Na,,,,,,,7322e439f5e04283:perf001,selectivity,C1-C22,higher average carbon number,,0.5,,,,,,
7322e439f5e04283,performance,,,,,,,,,,,,,,,,,,,,,,,,,Cox-Na,,,,,,,7322e439f5e04283:perf002,deactivation/time-on-stream performance,,no noticeable deactivation,,1.0,,,,,,
7322e439f5e04283,performance,,,,,,,,,,,,,,,,,,,,,,,,,Cox-Na,,,,,,,7322e439f5e04283:perf003,conversion,CO,78.6,%,1.0,,,,,,
7322e439f5e04283,performance,,,,,,,,,,,,,,,,,,,,,,,,,Cox-Na,,,,,,,7322e439f5e04283:perf004,selectivity,C5+,60.8,%,1.0,,,,,,
7322e439f5e04283,performance,,,,,,,,,,,,,,,,,,,,,,,,,Cox-Na,,,,,,,7322e439f5e04283:perf005,selectivity,C8-C16,18.5,%,1.0,,,,,,
7322e439f5e04283,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata,title,1,Table 1,Degree of reduction and product distribution over various catalysts,Highly reduced zeolite-entrapped cobalt particles are prepared by simple impregnation of an alkali solution into a cobalt-exchanged zeolite followed by reduction with hydrogen gas at 450 'C.
7322e439f5e04283,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata,authors,1,,,"Dong-Jun Koh, Jong Shik Chung* and Young G. Kim Department of Chemical Engineering, Pohang Institute of Science and Technology and Research Institute of Science and Technology (POSTECH/RIST)"
7322e439f5e04283,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata,journal,1,,,"J. CHEM. SOC., CHEM. COMMUN., 1991"
7322e439f5e04283,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,reaction_conditions,temperature,2,Table 1,Degree of reduction and product distribution over various catalysts,Measured by oxygen consumption at 450 'C.
