doi,paper_id,doi_source,doi_conflict,first_page_doi,prior_doi,title_best,prior_title,filename_title_guess,journal_best,year_best,authors_best,source_set,prior_publisher_group,prior_access_classification,prior_document_type,file_name,relative_path,page_count,file_size_mb,metadata_prior_match_score
10.1039/c4cy00566j,06118471b33f1314,first_page_doi,FALSE,10.1039/c4cy00566j,10.1039/c4cy00566j,"Discrimination of the mechanism of CH4 formation in Fischer-Tropsch synthesis on Co catalysts: a combined approach of DFT, kinetic isotope effects and kinetic analysis","Discrimination of the mechanism of CH4 formation in Fischer-Tropsch synthesis on Co catalysts: a combined approach of DFT, kinetic isotope effects and kinetic analysis",Discrimination of the mechanism of CH4 formation in Fischer Tropsch synthesis on Co catalysts a combined appro,CATALYSIS SCIENCE & TECHNOLOGY,2014,"Qi, Yanying; Yang, Jia; Duan, Xuezhi; Zhu, Yi-An; Chen, De; Holmen, Anders",non_OA,RSC,PERMISSION_REQUIRED,Article,Qi_2014_Discrimination_of_the_mechanism_of_CH4_formation_in_Fischer_Tropsch_synthesis_on_Co_catalysts_a_combined_appro_14e1cf5590.pdf,non_OA/non-OA/Qi_2014_Discrimination_of_the_mechanism_of_CH4_formation_in_Fischer_Tropsch_synthesis_on_Co_catalysts_a_combined_appro_14e1cf5590.pdf,10,1.407,0.928
10.1021/ie402128y,70ee4c2f4af31c82,first_page_doi,FALSE,10.1021/ie402128y,10.1021/ie402128y,Effect of Carbon Porosity and Cobalt Particle Size on the Catalytic Performance of Carbon Supported Cobalt Fischer-Tropsch Catalysts,Effect of Carbon Porosity and Cobalt Particle Size on the Catalytic Performance of Carbon Supported Cobalt Fischer-Tropsch Catalysts,Effect of Carbon Porosity and Cobalt Particle Size on the Catalytic Performance of Carbon Supported Cobalt Fis,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,2014,"Fu, Tingjun; Lv, Jing; Li, Zhenhua",non_OA,ACS,PERMISSION_REQUIRED,Article,Fu_2014_Effect_of_Carbon_Porosity_and_Cobalt_Particle_Size_on_the_Catalytic_Performance_of_Carbon_Supported_Cobalt_Fis_18300d7c2b.pdf,non_OA/non-OA/Fu_2014_Effect_of_Carbon_Porosity_and_Cobalt_Particle_Size_on_the_Catalytic_Performance_of_Carbon_Supported_Cobalt_Fis_18300d7c2b.pdf,9,4.185,0.928
10.1007/s10562-013-1172-6,390a24383aab5a6f,first_page_doi,FALSE,10.1007/s10562-013-1172-6,10.1007/s10562-013-1172-6,Effect of Cobalt Particle Size on the Catalyst Intrinsic Activity for Fischer-Tropsch Synthesis,Effect of Cobalt Particle Size on the Catalyst Intrinsic Activity for Fischer-Tropsch Synthesis,Effect of Cobalt Particle Size on the Catalyst Intrinsic Activity for Fischer Tropsch Synthesis,CATALYSIS LETTERS,2014,"Azzam, Khalid; Jacobs, Gary; Ma, Wenping; Davis, Burtron H.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Azzam_2014_Effect_of_Cobalt_Particle_Size_on_the_Catalyst_Intrinsic_Activity_for_Fischer_Tropsch_Synthesis_0affc410f2.pdf,non_OA/non-OA/Azzam_2014_Effect_of_Cobalt_Particle_Size_on_the_Catalyst_Intrinsic_Activity_for_Fischer_Tropsch_Synthesis_0affc410f2.pdf,6,0.392,1
10.1021/ie4040303,b93e3abad6c0239b,first_page_doi,FALSE,10.1021/ie4040303,10.1021/ie4040303,Effect of Different Reaction Conditions on the Deactivation of Alumina-Supported Cobalt Fischer-Tropsch Catalysts in a Milli-Fixed-Bed Reactor: Experiments and Modeling,Effect of Different Reaction Conditions on the Deactivation of Alumina-Supported Cobalt Fischer-Tropsch Catalysts in a Milli-Fixed-Bed Reactor: Experiments and Modeling,Effect of Different Reaction Conditions on the Deactivation of Alumina Supported Cobalt Fischer Tropsch Cataly,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,2014,"Sadeqzadeh, Majid; Chambrey, Stephane; Hong, Jingping; Fongarland, Pascal; Luck, Francis; Curulla-Ferre, Daniel; Schweich, Daniel; Bousquet, Jacques; Khodakov, Andrei Y.",non_OA,ACS,PERMISSION_REQUIRED,Article,Sadeqzadeh_2014_Effect_of_Different_Reaction_Conditions_on_the_Deactivation_of_Alumina_Supported_Cobalt_Fischer_Tropsch_Cataly_52d54dd133.pdf,non_OA/non-OA/Sadeqzadeh_2014_Effect_of_Different_Reaction_Conditions_on_the_Deactivation_of_Alumina_Supported_Cobalt_Fischer_Tropsch_Cataly_52d54dd133.pdf,10,0.709,0.928
10.1007/s11244-013-0209-9,1489b2dd292af9ac,first_page_doi,FALSE,10.1007/s11244-013-0209-9,10.1007/s11244-013-0209-9,Effect of Structural Promoters on Fe-Based Fischer-Tropsch Synthesis of Biomass Derived Syngas,Effect of Structural Promoters on Fe-Based Fischer-Tropsch Synthesis of Biomass Derived Syngas,Effect of Structural Promoters on Fe Based Fischer Tropsch Synthesis of Biomass Derived Syngas,TOPICS IN CATALYSIS,2014,"Sharma, Pratibha; Elder, Thomas; Groom, Leslie H.; Spivey, James J.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Sharma_2014_Effect_of_Structural_Promoters_on_Fe_Based_Fischer_Tropsch_Synthesis_of_Biomass_Derived_Syngas_c1426c5b04.pdf,non_OA/non-OA/Sharma_2014_Effect_of_Structural_Promoters_on_Fe_Based_Fischer_Tropsch_Synthesis_of_Biomass_Derived_Syngas_c1426c5b04.pdf,12,1.257,1
10.1021/cs5006772,1f603bdbeb740f28,first_page_doi,FALSE,10.1021/cs5006772,10.1021/cs5006772,Effects of Drying Conditions on the Synthesis of Co/SiO2 and Co/Al2O3 Fischer-Tropsch Catalysts,Effects of Drying Conditions on the Synthesis of Co/SiO2 and Co/Al2O3 Fischer-Tropsch Catalysts,Effects of Drying Conditions on the Synthesis of Co SiO2 and Co Al2O3 Fischer Tropsch Catalysts,ACS CATALYSIS,2014,"Munnik, Peter; Krans, Nynke A.; de Jongh, Petra E.; de Jong, Krijn P.",non_OA,ACS,PERMISSION_REQUIRED,Article,Munnik_2014_Effects_of_Drying_Conditions_on_the_Synthesis_of_Co_SiO2_and_Co_Al2O3_Fischer_Tropsch_Catalysts_ceffb1be5b.pdf,non_OA/non-OA/Munnik_2014_Effects_of_Drying_Conditions_on_the_Synthesis_of_Co_SiO2_and_Co_Al2O3_Fischer_Tropsch_Catalysts_ceffb1be5b.pdf,8,2.123,1
10.1007/s11144-013-0648-0,29353cc4df81455e,first_page_doi,FALSE,10.1007/s11144-013-0648-0,10.1007/s11144-013-0648-0,Effects of Zr and Ni promoters on the activation and deactivation of a precipitated iron-based catalyst for Fischer-Tropsch synthesis,Effects of Zr and Ni promoters on the activation and deactivation of a precipitated iron-based catalyst for Fischer-Tropsch synthesis,Effects of Zr and Ni promoters on the activation and deactivation of a precipitated iron based catalyst for Fi,REACTION KINETICS MECHANISMS AND CATALYSIS,2014,"Qian, Weixin; Zhang, Haitao; Sun, Qiwen; Liu, Yongdi; Ying, Weiyong; Fang, Dingye",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Qian_2014_Effects_of_Zr_and_Ni_promoters_on_the_activation_and_deactivation_of_a_precipitated_iron_based_catalyst_for_Fi_c443b04161.pdf,non_OA/non-OA/Qian_2014_Effects_of_Zr_and_Ni_promoters_on_the_activation_and_deactivation_of_a_precipitated_iron_based_catalyst_for_Fi_c443b04161.pdf,12,0.48,0.928
10.1039/c4cy00510d,52f6432b64f016f3,first_page_doi,FALSE,10.1039/c4cy00510d,10.1039/c4cy00510d,Effects of preparation variables on an alumina-supported FeCuK Fischer-Tropsch catalyst,Effects of preparation variables on an alumina-supported FeCuK Fischer-Tropsch catalyst,Effects of preparation variables on an alumina supported FeCuK Fischer Tropsch catalyst,CATALYSIS SCIENCE & TECHNOLOGY,2014,"Keyvanloo, Kamyar; Horton, Jonathon B.; Hecker, William C.; Argyle, Morris D.",non_OA,RSC,PERMISSION_REQUIRED,Article,Keyvanloo_2014_Effects_of_preparation_variables_on_an_alumina_supported_FeCuK_Fischer_Tropsch_catalyst_0513adb1fb.pdf,non_OA/non-OA/Keyvanloo_2014_Effects_of_preparation_variables_on_an_alumina_supported_FeCuK_Fischer_Tropsch_catalyst_0513adb1fb.pdf,12,2.063,1
10.1021/es501021u,78838b1db8411480,first_page_doi,FALSE,10.1021/es501021u,10.1021/es501021u,Efficient Utilization of Greenhouse Gases in a Gas-to-Liquids Process Combined with CO2/Steam-Mixed Reforming and Fe-Based Fischer-Tropsch Synthesis,Efficient Utilization of Greenhouse Gases in a Gas-to-Liquids Process Combined with CO2/Steam-Mixed Reforming and Fe-Based Fischer-Tropsch Synthesis,Efficient Utilization of Greenhouse Gases in a Gas to Liquids Process Combined with CO2 Steam Mixed Reforming,ENVIRONMENTAL SCIENCE & TECHNOLOGY,2014,"Zhang, Chundong; Jun, Ki-Won; Ha, Kyoung-Su; Lee, Yun-Jo; Kang, Seok Chang",non_OA,ACS,PERMISSION_REQUIRED,Article,Zhang_2014_Efficient_Utilization_of_Greenhouse_Gases_in_a_Gas_to_Liquids_Process_Combined_with_CO2_Steam_Mixed_Reforming_c243c2f2e2.pdf,non_OA/non-OA/Zhang_2014_Efficient_Utilization_of_Greenhouse_Gases_in_a_Gas_to_Liquids_Process_Combined_with_CO2_Steam_Mixed_Reforming_c243c2f2e2.pdf,7,1.038,0.928
10.1007/s11244-013-0213-0,94011dc2e9479e17,first_page_doi,FALSE,10.1007/s11244-013-0213-0,10.1007/s11244-013-0213-0,Enhanced Activity via Surface Modification of Fe-Based Fischer-Tropsch Catalyst Precursor with Titanium Butoxide,Enhanced Activity via Surface Modification of Fe-Based Fischer-Tropsch Catalyst Precursor with Titanium Butoxide,Enhanced Activity via Surface Modification of Fe Based Fischer Tropsch Catalyst Precursor with Titanium Butoxi,TOPICS IN CATALYSIS,2014,"Mogorosi, Ramoshibidu P.; Claeys, Michael; van Steen, Eric",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Mogorosi_2014_Enhanced_Activity_via_Surface_Modification_of_Fe_Based_Fischer_Tropsch_Catalyst_Precursor_with_Titanium_Butoxi_bdf63adb7b.pdf,non_OA/non-OA/Mogorosi_2014_Enhanced_Activity_via_Surface_Modification_of_Fe_Based_Fischer_Tropsch_Catalyst_Precursor_with_Titanium_Butoxi_bdf63adb7b.pdf,10,0.646,0.991
10.1021/ja412447q,eee968baf83bfc6d,first_page_doi,FALSE,10.1021/ja412447q,10.1021/ja412447q,Evidence of Highly Active Cobalt Oxide Catalyst for the Fischer-Tropsch Synthesis and CO2 Hydrogenation,Evidence of Highly Active Cobalt Oxide Catalyst for the Fischer-Tropsch Synthesis and CO2 Hydrogenation,Evidence of Highly Active Cobalt Oxide Catalyst for the Fischer Tropsch Synthesis and CO2 Hydrogenation,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2014,"Melaet, Gerome; Ralston, Walter T.; Li, Cheng-Shiuan; Alayoglu, Selim; An, Kwangjin; Musselwhite, Nathan; Kalkan, Bora; Somorjai, Gabor A.",non_OA,ACS,PERMISSION_REQUIRED,Article,Melaet_2014_Evidence_of_Highly_Active_Cobalt_Oxide_Catalyst_for_the_Fischer_Tropsch_Synthesis_and_CO2_Hydrogenation_7d30f778c4.pdf,non_OA/non-OA/Melaet_2014_Evidence_of_Highly_Active_Cobalt_Oxide_Catalyst_for_the_Fischer_Tropsch_Synthesis_and_CO2_Hydrogenation_7d30f778c4.pdf,4,0.901,1
10.1002/cctc.201402080,ba71fca1c506c766,first_page_doi,FALSE,10.1002/cctc.201402080,10.1002/cctc.201402080,Evidences of Two-Regimes in the Measurement of Ru Particle Size Effect for CO Dissociation during Fischer-Tropsch Synthesis,Evidences of Two-Regimes in the Measurement of Ru Particle Size Effect for CO Dissociation during Fischer-Tropsch Synthesis,Evidences of Two Regimes in the Measurement of Ru Particle Size Effect for CO Dissociation during Fischer Trop,CHEMCATCHEM,2014,"Gonzalez-Carballo, Juan M.; Perez-Alonso, Francisco J.; Ojeda, Manuel; Javier Garcia-Garcia, F.; Fierro, Jose Luis G.; Rojas, Sergio",non_OA,Wiley,PERMISSION_REQUIRED,Article,Gonzalez_Carballo_2014_Evidences_of_Two_Regimes_in_the_Measurement_of_Ru_Particle_Size_Effect_for_CO_Dissociation_during_Fischer_Trop_87d98bdeb7.pdf,non_OA/non-OA/Gonzalez_Carballo_2014_Evidences_of_Two_Regimes_in_the_Measurement_of_Ru_Particle_Size_Effect_for_CO_Dissociation_during_Fischer_Trop_87d98bdeb7.pdf,11,1.112,0.945
10.1007/s11244-013-0201-4,685a03656f8c6e54,first_page_doi,FALSE,10.1007/s11244-013-0201-4,10.1007/s11244-013-0201-4,Explanations of the Formation of Branched Hydrocarbons During Fischer-Tropsch Synthesis by Alkylidene Mechanism,Explanations of the Formation of Branched Hydrocarbons During Fischer-Tropsch Synthesis by Alkylidene Mechanism,Explanations of the Formation of Branched Hydrocarbons During Fischer Tropsch Synthesis by Alkylidene Mechanis,TOPICS IN CATALYSIS,2014,"Shi, Buchang; Wu, Lin; Liao, Yunxin; Jin, Chunfen; Montavon, Alexandra",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Shi_2014_Explanations_of_the_Formation_of_Branched_Hydrocarbons_During_Fischer_Tropsch_Synthesis_by_Alkylidene_Mechanis_3c16cec04e.pdf,non_OA/non-OA/Shi_2014_Explanations_of_the_Formation_of_Branched_Hydrocarbons_During_Fischer_Tropsch_Synthesis_by_Alkylidene_Mechanis_3c16cec04e.pdf,9,0.575,0.995
10.1002/cssc.201300797,460882d0d428a2c0,first_page_doi,FALSE,10.1002/cssc.201300797,10.1002/cssc.201300797,Fischer-Tropsch Catalysts for the Production of Hydrocarbon Fuels with High Selectivity,Fischer-Tropsch Catalysts for the Production of Hydrocarbon Fuels with High Selectivity,Fischer Tropsch Catalysts for the Production of Hydrocarbon Fuels with High Selectivity,CHEMSUSCHEM,2014,"Zhang, Qinghong; Cheng, Kang; Kang, Jincan; Deng, Weiping; Wang, Ye",non_OA,Wiley,PERMISSION_REQUIRED,Article,Zhang_2014_Fischer_Tropsch_Catalysts_for_the_Production_of_Hydrocarbon_Fuels_with_High_Selectivity_e5bf847b12.pdf,non_OA/non-OA/Zhang_2014_Fischer_Tropsch_Catalysts_for_the_Production_of_Hydrocarbon_Fuels_with_High_Selectivity_e5bf847b12.pdf,14,1.414,1
10.1002/cssc.201300921,0c6ca6d1a898f1e6,first_page_doi,FALSE,10.1002/cssc.201300921,10.1002/cssc.201300921,Fischer-Tropsch Reaction on a Thermally Conductive and Reusable Silicon Carbide Support,Fischer-Tropsch Reaction on a Thermally Conductive and Reusable Silicon Carbide Support,Fischer Tropsch Reaction on a Thermally Conductive and Reusable Silicon Carbide Support,CHEMSUSCHEM,2014,"Liu, Yuefeng; Ersen, Ovidiu; Meny, Christian; Luck, Francis; Cuong Pham-Huu",non_OA,Wiley,PERMISSION_REQUIRED,Review,Liu_2014_Fischer_Tropsch_Reaction_on_a_Thermally_Conductive_and_Reusable_Silicon_Carbide_Support_53c50b9eae.pdf,non_OA/non-OA/Liu_2014_Fischer_Tropsch_Reaction_on_a_Thermally_Conductive_and_Reusable_Silicon_Carbide_Support_53c50b9eae.pdf,22,14.088,1
10.1007/s11244-013-0203-2,2c9b99f5491f5763,first_page_doi,FALSE,10.1007/s11244-013-0203-2,10.1007/s11244-013-0203-2,Fischer-Tropsch Synthesis on Co/Al2O3 Catalyst: Effect of Pretreatment Procedure,Fischer-Tropsch Synthesis on Co/Al2O3 Catalyst: Effect of Pretreatment Procedure,Fischer Tropsch Synthesis on Co Al2O3 Catalyst Effect of Pretreatment Procedure,TOPICS IN CATALYSIS,2014,"Pan, Zhendong; Parvari, Matin; Bukur, Dragomir B.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Pan_2014_Fischer_Tropsch_Synthesis_on_Co_Al2O3_Catalyst_Effect_of_Pretreatment_Procedure_81fd3c7742.pdf,non_OA/non-OA/Pan_2014_Fischer_Tropsch_Synthesis_on_Co_Al2O3_Catalyst_Effect_of_Pretreatment_Procedure_81fd3c7742.pdf,9,0.956,1
10.1007/s10562-014-1240-6,1d62c92f0cee00a4,first_page_doi,FALSE,10.1007/s10562-014-1240-6,10.1007/s10562-014-1240-6,Fischer-Tropsch Synthesis: Branched Paraffin Distribution for Potassium Promoted Iron Catalysts,Fischer-Tropsch Synthesis: Branched Paraffin Distribution for Potassium Promoted Iron Catalysts,Fischer Tropsch Synthesis Branched Paraffin Distribution for Potassium Promoted Iron Catalysts,CATALYSIS LETTERS,2014,"Luo, Mingsheng; Shafer, Wilson D.; Davis, Burtron H.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Luo_2014_Fischer_Tropsch_Synthesis_Branched_Paraffin_Distribution_for_Potassium_Promoted_Iron_Catalysts_82083cb2e9.pdf,non_OA/non-OA/Luo_2014_Fischer_Tropsch_Synthesis_Branched_Paraffin_Distribution_for_Potassium_Promoted_Iron_Catalysts_82083cb2e9.pdf,11,1.485,1
10.1007/s10562-014-1336-z,f274496afe45a8e7,first_page_doi,FALSE,10.1007/s10562-014-1336-z,10.1007/s10562-014-1336-z,Fischer-Tropsch Synthesis: Deactivation as a Function of Potassium Promoter Loading for Precipitated Iron Catalyst,Fischer-Tropsch Synthesis: Deactivation as a Function of Potassium Promoter Loading for Precipitated Iron Catalyst,Fischer Tropsch Synthesis Deactivation as a Function of Potassium Promoter Loading for Precipitated Iron Catal,CATALYSIS LETTERS,2014,"Pendyala, Venkat Ramana Rao; Graham, Uschi M.; Jacobs, Gary; Hamdeh, Hussein H.; Davis, Burtron H.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Pendyala_2014_Fischer_Tropsch_Synthesis_Deactivation_as_a_Function_of_Potassium_Promoter_Loading_for_Precipitated_Iron_Catal_591e4650d4.pdf,non_OA/non-OA/Pendyala_2014_Fischer_Tropsch_Synthesis_Deactivation_as_a_Function_of_Potassium_Promoter_Loading_for_Precipitated_Iron_Catal_591e4650d4.pdf,13,4.08,0.986
10.1007/s11244-013-0207-y,974ddea24f854f69,first_page_doi,FALSE,10.1007/s11244-013-0207-y,10.1007/s11244-013-0207-y,Fischer-Tropsch Synthesis: Deuterium Kinetic Isotopic Effect for a 2.5 % Ru/NaY Catalyst,Fischer-Tropsch Synthesis: Deuterium Kinetic Isotopic Effect for a 2.5 % Ru/NaY Catalyst,Fischer Tropsch Synthesis Deuterium Kinetic Isotopic Effect for a 2 5 Ru NaY Catalyst,TOPICS IN CATALYSIS,2014,"Yang, Jia; Shafer, Wilson D.; Pendyala, Venkat Ramana Rao; Jacobs, Gary; Ma, Wenping; Chen, De; Holmen, Anders; Davis, Burtron H.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Yang_2014_Fischer_Tropsch_Synthesis_Deuterium_Kinetic_Isotopic_Effect_for_a_2_5_Ru_NaY_Catalyst_593b23862b.pdf,non_OA/non-OA/Yang_2014_Fischer_Tropsch_Synthesis_Deuterium_Kinetic_Isotopic_Effect_for_a_2_5_Ru_NaY_Catalyst_593b23862b.pdf,10,0.389,1
10.1007/s10562-014-1302-9,6e78c145786cff50,first_page_doi,FALSE,10.1007/s10562-014-1302-9,10.1007/s10562-014-1302-9,Fischer-Tropsch Synthesis: Effect of Activation Gas After Varying Cu Promoter Loading Over K-Promoted Fe-Based Catalyst,Fischer-Tropsch Synthesis: Effect of Activation Gas After Varying Cu Promoter Loading Over K-Promoted Fe-Based Catalyst,Fischer Tropsch Synthesis Effect of Activation Gas After Varying Cu Promoter Loading Over K Promoted Fe Based,CATALYSIS LETTERS,2014,"Pendyala, Venkat Ramana Rao; Jacobs, Gary; Hamdeh, Hussein H.; Shafer, Wilson D.; Sparks, Dennis E.; Hopps, Shelley; Davis, Burtron H.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Pendyala_2014_Fischer_Tropsch_Synthesis_Effect_of_Activation_Gas_After_Varying_Cu_Promoter_Loading_Over_K_Promoted_Fe_Based_b6e4c833b0.pdf,non_OA/non-OA/Pendyala_2014_Fischer_Tropsch_Synthesis_Effect_of_Activation_Gas_After_Varying_Cu_Promoter_Loading_Over_K_Promoted_Fe_Based_b6e4c833b0.pdf,12,0.938,0.963
10.1007/s10562-014-1263-z,b9df54665de3fa57,first_page_doi,FALSE,10.1007/s10562-014-1263-z,10.1007/s10562-014-1263-z,Fischer-Tropsch Synthesis: Effect of Halides and Potassium Addition on Activity and Selectivity of Cobalt,Fischer-Tropsch Synthesis: Effect of Halides and Potassium Addition on Activity and Selectivity of Cobalt,Fischer Tropsch Synthesis Effect of Halides and Potassium Addition on Activity and Selectivity of Cobalt,CATALYSIS LETTERS,2014,"Gnanamani, Muthu Kumaran; Pendyala, Venkat Ramana Rao; Jacobs, Gary; Sparks, Dennis E.; Shafer, Wilson D.; Davis, Burtron H.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Gnanamani_2014_Fischer_Tropsch_Synthesis_Effect_of_Halides_and_Potassium_Addition_on_Activity_and_Selectivity_of_Cobalt_766b9387d7.pdf,non_OA/non-OA/Gnanamani_2014_Fischer_Tropsch_Synthesis_Effect_of_Halides_and_Potassium_Addition_on_Activity_and_Selectivity_of_Cobalt_766b9387d7.pdf,7,0.589,1
10.1007/s11244-013-0212-1,96cbaa29c254fa72,first_page_doi,FALSE,10.1007/s11244-013-0212-1,10.1007/s11244-013-0212-1,Fischer-Tropsch Synthesis: Effect of K Loading on the Water-Gas Shift Reaction and Liquid Hydrocarbon Formation Rate over Precipitated Iron Catalysts,Fischer-Tropsch Synthesis: Effect of K Loading on the Water-Gas Shift Reaction and Liquid Hydrocarbon Formation Rate over Precipitated Iron Catalysts,Fischer Tropsch Synthesis Effect of K Loading on the Water Gas Shift Reaction and Liquid Hydrocarbon Formation,TOPICS IN CATALYSIS,2014,"Ma, Wenping; Jacobs, Gary; Graham, Uschi M.; Davis, Burtron H.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Ma_2014_Fischer_Tropsch_Synthesis_Effect_of_K_Loading_on_the_Water_Gas_Shift_Reaction_and_Liquid_Hydrocarbon_Formation_93daf07287.pdf,non_OA/non-OA/Ma_2014_Fischer_Tropsch_Synthesis_Effect_of_K_Loading_on_the_Water_Gas_Shift_Reaction_and_Liquid_Hydrocarbon_Formation_93daf07287.pdf,11,0.658,0.928
10.1007/s10562-014-1247-z,87ed37ae443eb5db,first_page_doi,FALSE,10.1007/s10562-014-1247-z,10.1007/s10562-014-1247-z,Fischer-Tropsch Synthesis: Effect of Reaction Temperature for Aqueous-Phase Synthesis Over a Platinum Promoted Co/Alumina Catalyst,Fischer-Tropsch Synthesis: Effect of Reaction Temperature for Aqueous-Phase Synthesis Over a Platinum Promoted Co/Alumina Catalyst,Fischer Tropsch Synthesis Effect of Reaction Temperature for Aqueous Phase Synthesis Over a Platinum Promoted,CATALYSIS LETTERS,2014,"Pendyala, Venkat Ramana Rao; Shafer, Wilson D.; Jacobs, Gary; Davis, Burtron H.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Pendyala_2014_Fischer_Tropsch_Synthesis_Effect_of_Reaction_Temperature_for_Aqueous_Phase_Synthesis_Over_a_Platinum_Promoted_a0682c5a30.pdf,non_OA/non-OA/Pendyala_2014_Fischer_Tropsch_Synthesis_Effect_of_Reaction_Temperature_for_Aqueous_Phase_Synthesis_Over_a_Platinum_Promoted_a0682c5a30.pdf,8,0.383,0.928
10.1021/cs400965t,47a33ca516acd2a0,first_page_doi,FALSE,10.1021/cs400965t,10.1021/cs400965t,Fischer-Tropsch Synthesis: Higher Oxygenate Selectivity of Cobalt Catalysts Supported on Hydrothermal Carbons,Fischer-Tropsch Synthesis: Higher Oxygenate Selectivity of Cobalt Catalysts Supported on Hydrothermal Carbons,Fischer Tropsch Synthesis Higher Oxygenate Selectivity of Cobalt Catalysts Supported on Hydrothermal Carbons,ACS CATALYSIS,2014,"Graham, Uschi M.; Jacobs, Gary; Gnanamani, Muthu K.; Lipka, Stephen M.; Shafer, Wilson D.; Swartz, Christopher R.; Jermwongratanachai, Thani; Chen, Rong; Rogers, Fon; Davis, Burtron H.",non_OA,ACS,PERMISSION_REQUIRED,Article,Graham_2014_Fischer_Tropsch_Synthesis_Higher_Oxygenate_Selectivity_of_Cobalt_Catalysts_Supported_on_Hydrothermal_Carbons_4b5fdbc04a.pdf,non_OA/non-OA/Graham_2014_Fischer_Tropsch_Synthesis_Higher_Oxygenate_Selectivity_of_Cobalt_Catalysts_Supported_on_Hydrothermal_Carbons_4b5fdbc04a.pdf,11,6.402,1
